gx,gy,gz,avgx,avgy,avgz,minx,maxx,miny,maxy,minz,maxz,,,,,,,,,,
0.103949,-0.363609,-1.277605,0.129543,0.258768,-0.66298,0.058292,0.241287,-0.363609,0.316242,-1.277605,-0.768907,,,,,,,,,,
0.09931,-0.457609,-1.424709,0.129775,0.220558,-0.72784,0.058292,0.241287,-0.457609,0.316242,-1.424709,-0.768907,,,,,,,,,,
0.099188,-0.479582,-1.449368,0.130519,0.183715,-0.792944,0.058292,0.241287,-0.479582,0.316242,-1.449368,-0.768907,,,,,,,,,,
0.079534,-0.725325,-1.633584,0.130934,0.135586,-0.879827,0.058292,0.241287,-0.725325,0.316242,-1.633584,-0.768907,,,,,,,,,,
0.037905,-0.753891,-1.587682,0.129573,0.081652,-0.972044,0.037905,0.241287,-0.753891,0.316242,-1.633584,-0.768907,,,,,,,,,,
-0.040591,-0.469694,-1.341452,0.124202,0.036983,-1.042617,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
-0.019349,-0.452847,-1.321797,0.119685,-0.004804,-1.110627,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
-0.00177,-0.43246,-1.315693,0.116682,-0.04172,-1.173759,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
0.019838,-0.303791,-1.231582,0.113862,-0.069828,-1.223176,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
0.03583,-0.107489,-1.06873,0.111201,-0.0885,-1.254599,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
0.047061,-0.077825,-1.063603,0.108576,-0.106342,-1.28557,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.768907,,,,,,,,,,
0.05524,-0.043521,-1.073125,0.104962,-0.125014,-1.319453,-0.040591,0.241287,-0.753891,0.313557,-1.633584,-0.82787,,,,,,,,,,
0.063664,-0.013612,-1.086675,0.09928,-0.147055,-1.354435,-0.040591,0.241287,-0.753891,0.24385,-1.633584,-0.887688,,,,,,,,,,
0.074406,0.017396,-1.089239,0.092871,-0.164787,-1.382244,-0.040591,0.241287,-0.753891,0.189404,-1.633584,-0.919673,,,,,,,,,,
0.066715,0.068791,-1.073369,0.084765,-0.178923,-1.404065,-0.040591,0.241287,-0.753891,0.121284,-1.633584,-0.976561,,,,,,,,,,
0.071721,0.14338,-1.036135,0.076286,-0.186297,-1.414418,-0.040591,0.228957,-0.753891,0.14338,-1.633584,-1.036135,,,,,,,,,,
0.075261,0.223708,-0.961546,0.068602,-0.182586,-1.405683,-0.040591,0.181102,-0.753891,0.223708,-1.633584,-0.961546,,,,,,,,,,
0.050113,0.230178,-0.97473,0.062052,-0.166221,-1.381591,-0.040591,0.17805,-0.753891,0.230178,-1.633584,-0.961546,,,,,,,,,,
0.058292,0.2397,-0.954465,0.056064,-0.148001,-1.354618,-0.040591,0.144967,-0.753891,0.2397,-1.633584,-0.954465,,,,,,,,,,
0.078679,0.290972,-0.998169,0.05275,-0.120607,-1.31877,-0.040591,0.103949,-0.753891,0.290972,-1.633584,-0.954465,,,,,,,,,,
0.066105,0.32137,-0.960813,0.050858,-0.08825,-1.270573,-0.040591,0.09931,-0.753891,0.32137,-1.633584,-0.954465,,,,,,,,,,
0.024354,0.304523,-0.903803,0.04711,-0.053891,-1.210169,-0.040591,0.099188,-0.753891,0.32137,-1.633584,-0.903803,,,,,,,,,,
0.012147,0.311604,-0.891717,0.042758,-0.018684,-1.147079,-0.040591,0.079534,-0.753891,0.32137,-1.633584,-0.891717,,,,,,,,,,
-0.003235,0.305988,-0.876457,0.038619,0.028743,-1.061796,-0.040591,0.078679,-0.753891,0.32137,-1.587682,-0.876457,,,,,,,,,,
-0.012147,0.316853,-0.866935,0.036117,0.079778,-0.974724,-0.040591,0.078679,-0.469694,0.32137,-1.341452,-0.866935,,,,,,,,,,
0.003601,0.319294,-0.904047,0.038326,0.121437,-0.911195,-0.019349,0.078679,-0.452847,0.32137,-1.321797,-0.866935,,,,,,,,,,
0.028749,0.302692,-0.945431,0.040731,0.161619,-0.852194,-0.012147,0.078679,-0.43246,0.32137,-1.315693,-0.866935,,,,,,,,,,
0.010926,0.308307,-0.93066,0.041366,0.199292,-0.79527,-0.012147,0.078679,-0.303791,0.32137,-1.231582,-0.866935,,,,,,,,,,
-0.035097,0.331502,-0.862662,0.038619,0.22831,-0.747806,-0.035097,0.078679,-0.107489,0.331502,-1.089239,-0.862662,,,,,,,,,,
-0.025697,0.373985,-0.793689,0.035543,0.249307,-0.713056,-0.035097,0.078679,-0.077825,0.373985,-1.089239,-0.793689,,,,,,,,,,
-0.015809,0.386803,-0.817616,0.032399,0.269395,-0.680669,-0.035097,0.078679,-0.043521,0.386803,-1.089239,-0.793689,,,,,,,,,,
0.001648,0.3713,-0.840444,0.02972,0.287456,-0.650974,-0.035097,0.078679,-0.013612,0.386803,-1.089239,-0.793689,,,,,,,,,,
0.0235,0.342611,-0.878533,0.027712,0.303259,-0.624764,-0.035097,0.078679,0.017396,0.386803,-1.089239,-0.793689,,,,,,,,,,
0.044131,0.335653,-0.900751,0.026198,0.317659,-0.60094,-0.035097,0.078679,0.068791,0.386803,-1.073369,-0.793689,,,,,,,,,,
0.04816,0.345053,-0.885613,0.02527,0.330544,-0.578667,-0.035097,0.078679,0.14338,0.386803,-1.036135,-0.793689,,,,,,,,,,
0.055851,0.382531,-0.832387,0.024477,0.341708,-0.557315,-0.035097,0.078679,0.223708,0.386803,-0.998169,-0.793689,,,,,,,,,,
0.021303,0.429409,-0.778429,0.021779,0.349295,-0.540572,-0.035097,0.078679,0.230178,0.429409,-0.998169,-0.778429,,,,,,,,,,
0.028261,0.417567,-0.777941,0.020686,0.357572,-0.522456,-0.035097,0.078679,0.2397,0.429409,-0.998169,-0.777941,,,,,,,,,,
0.046939,0.3713,-0.816395,0.020118,0.363584,-0.50954,-0.035097,0.078679,0.290972,0.429409,-0.998169,-0.777941,,,,,,,,,,
0.053897,0.361411,-0.835561,0.018879,0.365867,-0.499127,-0.035097,0.066105,0.302692,0.429409,-0.960813,-0.777941,,,,,,,,,,
0.052432,0.367759,-0.830922,0.018196,0.367503,-0.490997,-0.035097,0.055851,0.302692,0.429409,-0.945431,-0.777941,,,,,,,,,,
0.070134,0.39425,-0.77672,0.020485,0.374278,-0.477867,-0.035097,0.070134,0.302692,0.429409,-0.945431,-0.77672,,,,,,,,,,
0.071965,0.398279,-0.773057,0.023476,0.381603,-0.46461,-0.035097,0.071965,0.302692,0.429409,-0.945431,-0.773057,,,,,,,,,,
0.089178,0.414759,-0.76085,0.028096,0.391662,-0.44877,-0.035097,0.089178,0.302692,0.429409,-0.945431,-0.76085,,,,,,,,,,
0.097845,0.448331,-0.772813,0.033596,0.403736,-0.43199,-0.035097,0.097845,0.302692,0.448331,-0.945431,-0.76085,,,,,,,,,,
0.108832,0.467497,-0.797961,0.038857,0.416407,-0.414014,-0.035097,0.108832,0.302692,0.467497,-0.945431,-0.76085,,,,,,,,,,
0.150583,0.470915,-0.784899,0.044949,0.43091,-0.391485,-0.035097,0.150583,0.308307,0.470915,-0.93066,-0.76085,,,,,,,,,,
0.151315,0.470549,-0.784289,0.051969,0.446042,-0.369035,-0.035097,0.151315,0.331502,0.470915,-0.900751,-0.76085,,,,,,,,,,
0.170359,0.504608,-0.746811,0.062241,0.46497,-0.344314,-0.025697,0.170359,0.335653,0.504608,-0.900751,-0.746811,,,,,,,,,,
0.189648,0.538546,-0.696881,0.073009,0.483965,-0.320478,-0.015809,0.189648,0.335653,0.538546,-0.900751,-0.696881,,,,,,,,,,
0.220289,0.702619,-0.581517,0.084814,0.511561,-0.281078,0.001648,0.220289,0.335653,0.702619,-0.900751,-0.581517,,,,,,,,,,
0.221388,0.83019,-0.532686,0.095801,0.545492,-0.231758,0.021303,0.221388,0.335653,0.83019,-0.900751,-0.532686,,,,,,,,,,
0.236159,0.912836,-0.501434,0.106433,0.584637,-0.173759,0.021303,0.236159,0.335653,0.912836,-0.900751,-0.501434,,,,,,,,,,
0.238723,0.99414,-0.490325,0.116163,0.627291,-0.110584,0.021303,0.238723,0.345053,0.99414,-0.885613,-0.490325,,,,,,,,,,
0.232009,1.21913,-0.510102,0.125356,0.680187,-0.038912,0.021303,0.238723,0.361411,1.21913,-0.835561,-0.490325,,,,,,,,,,
0.279619,1.402735,-0.557468,0.136544,0.742385,0.037032,0.021303,0.279619,0.361411,1.402735,-0.835561,-0.490325,,,,,,,,,,
0.326619,1.435696,-0.582616,0.15181,0.807966,0.112403,0.028261,0.326619,0.361411,1.435696,-0.835561,-0.490325,,,,,,,,,,
0.216505,1.437038,-0.633156,0.161222,0.868351,0.180028,0.046939,0.326619,0.361411,1.437038,-0.835561,-0.490325,,,,,,,,,,
0.048892,1.463651,-0.735091,0.16132,0.923067,0.238809,0.048892,0.326619,0.361411,1.463651,-0.835561,-0.490325,,,,,,,,,,
0.047183,1.486602,-0.788683,0.160984,0.97899,0.297076,0.047183,0.326619,0.367759,1.486602,-0.830922,-0.490325,,,,,,,,,,
0.144845,1.482574,-0.767198,0.165604,1.039352,0.360624,0.047183,0.326619,0.39425,1.486602,-0.797961,-0.490325,,,,,,,,,,
0.248367,1.479888,-0.742904,0.174516,1.102545,0.425508,0.047183,0.326619,0.398279,1.486602,-0.797961,-0.490325,,,,,,,,,,
0.300739,1.428493,-0.742172,0.185955,1.165495,0.490002,0.047183,0.326619,0.414759,1.486602,-0.797961,-0.490325,,,,,,,,,,
0.292193,1.308491,-0.756577,0.196106,1.220332,0.545053,0.047183,0.326619,0.448331,1.486602,-0.797961,-0.490325,,,,,,,,,,
0.232131,1.146005,-0.750229,0.20282,1.26193,0.58778,0.047183,0.326619,0.467497,1.486602,-0.797961,-0.490325,,,,,,,,,,
0.177196,1.039187,-0.723372,0.206238,1.293933,0.623512,0.047183,0.326619,0.470549,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.142648,0.977782,-0.69798,0.205841,1.318879,0.652805,0.047183,0.326619,0.470549,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.097113,0.872062,-0.665019,0.203131,1.336245,0.676134,0.047183,0.326619,0.504608,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.077825,0.849844,-0.652078,0.198505,1.34888,0.693506,0.047183,0.326619,0.538546,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.072819,0.843374,-0.637673,0.192663,1.35828,0.705866,0.047183,0.326619,0.702619,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.041934,0.847403,-0.632668,0.183745,1.356601,0.70163,0.041934,0.326619,0.83019,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.046451,0.816029,-0.642312,0.174999,1.347147,0.686694,0.041934,0.326619,0.816029,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.046084,0.809681,-0.644265,0.165495,1.332485,0.664891,0.041934,0.326619,0.809681,1.486602,-0.788683,-0.490325,,,,,,,,,,
0.059513,0.732894,-0.673686,0.156534,1.310462,0.6337,0.041934,0.326619,0.732894,1.486602,-0.788683,-0.510102,,,,,,,,,,
0.070622,0.661112,-0.710676,0.148465,1.274492,0.587701,0.041934,0.326619,0.661112,1.486602,-0.788683,-0.557468,,,,,,,,,,
0.102728,0.548312,-0.776231,0.13962,1.222926,0.525197,0.041934,0.326619,0.548312,1.486602,-0.788683,-0.582616,,,,,,,,,,
0.08637,0.526094,-0.782213,0.127608,1.165434,0.457725,0.041934,0.300739,0.526094,1.486602,-0.788683,-0.632668,,,,,,,,,,
0.063786,0.558689,-0.746322,0.119972,1.11388,0.400513,0.041934,0.300739,0.526094,1.486602,-0.788683,-0.632668,,,,,,,,,,
0.011781,0.566502,-0.718367,0.118116,1.067167,0.354636,0.011781,0.300739,0.526094,1.486602,-0.788683,-0.632668,,,,,,,,,,
0.007264,0.523286,-0.700299,0.11612,1.017006,0.308894,0.007264,0.300739,0.523286,1.482574,-0.782213,-0.632668,,,,,,,,,,
0.102973,0.352622,-0.850943,0.114027,0.958414,0.246115,0.007264,0.300739,0.352622,1.479888,-0.850943,-0.632668,,,,,,,,,,
0.110908,0.322957,-0.92187,0.107154,0.893695,0.172447,0.007264,0.300739,0.322957,1.428493,-0.92187,-0.632668,,,,,,,,,,
0.096991,0.32137,-0.934078,0.096966,0.828151,0.097308,0.007264,0.292193,0.32137,1.308491,-0.934078,-0.632668,,,,,,,,,,
0.087957,0.324178,-0.937496,0.086755,0.768724,0.028835,0.007264,0.232131,0.32137,1.146005,-0.937496,-0.632668,,,,,,,,,,
0.078069,0.323567,-0.937252,0.079052,0.719899,-0.029341,0.007264,0.177196,0.32137,1.039187,-0.937496,-0.632668,,,,,,,,,,
0.046817,0.355185,-0.893548,0.072533,0.67918,-0.078569,0.007264,0.142648,0.32137,0.977782,-0.937496,-0.632668,,,,,,,,,,
0.039126,0.410975,-0.826161,0.067357,0.645663,-0.118495,0.007264,0.110908,0.32137,0.872062,-0.937496,-0.632668,,,,,,,,,,
0.020326,0.454801,-0.775499,0.063517,0.620961,-0.148721,0.007264,0.110908,0.32137,0.849844,-0.937496,-0.632668,,,,,,,,,,
0.020814,0.457242,-0.7462,0.060667,0.59848,-0.175908,0.007264,0.110908,0.32137,0.847403,-0.937496,-0.632668,,,,,,,,,,
0.033632,0.440273,-0.737777,0.058707,0.576366,-0.203027,0.007264,0.110908,0.32137,0.847403,-0.937496,-0.632668,,,,,,,,,,
0.049014,0.395105,-0.775865,0.059061,0.554105,-0.232448,0.007264,0.110908,0.32137,0.816029,-0.937496,-0.642312,,,,,,,,,,
0.105414,0.271928,-0.8402,0.062009,0.529848,-0.266599,0.007264,0.110908,0.271928,0.809681,-0.937496,-0.644265,,,,,,,,,,
0.112983,0.352255,-0.795764,0.065354,0.510322,-0.293701,0.007264,0.112983,0.271928,0.732894,-0.937496,-0.673686,,,,,,,,,,
0.103583,0.361533,-0.754624,0.067558,0.493957,-0.314112,0.007264,0.112983,0.271928,0.661112,-0.937496,-0.700299,,,,,,,,,,
0.113105,0.359824,-0.751328,0.069682,0.481017,-0.329085,0.007264,0.113105,0.271928,0.566502,-0.937496,-0.700299,,,,,,,,,,
0.162424,0.288775,-0.804676,0.072667,0.471025,-0.340499,0.007264,0.162424,0.271928,0.566502,-0.937496,-0.700299,,,,,,,,,,
0.239211,0.110908,-0.928585,0.080309,0.457908,-0.360935,0.007264,0.239211,0.110908,0.566502,-0.937496,-0.700299,,,,,,,,,,
0.241897,0.08283,-0.948972,0.089214,0.44302,-0.385955,0.007264,0.241897,0.08283,0.566502,-0.948972,-0.700299,,,,,,,,,,
0.230788,-0.003845,-0.986083,0.100165,0.425453,-0.416908,0.007264,0.241897,-0.003845,0.523286,-0.986083,-0.700299,,,,,,,,,,
0.19917,-0.01056,-0.967161,0.10976,0.408356,-0.447348,0.020326,0.241897,-0.01056,0.457242,-0.986083,-0.737777,,,,,,,,,,
0.179393,0.026186,-0.922847,0.113581,0.395855,-0.463444,0.020326,0.241897,-0.01056,0.457242,-0.986083,-0.737777,,,,,,,,,,
0.116035,-0.044131,-0.950681,0.113837,0.377757,-0.482982,0.020326,0.241897,-0.044131,0.457242,-0.986083,-0.737777,,,,,,,,,,
0.150949,-0.128975,-1.030642,0.116535,0.357938,-0.50763,0.020326,0.241897,-0.128975,0.457242,-1.030642,-0.737777,,,,,,,,,,
0.126045,-0.190624,-1.105109,0.11844,0.334102,-0.539846,0.020326,0.241897,-0.190624,0.457242,-1.105109,-0.737777,,,,,,,,,,
0.070744,-0.265946,-1.235244,0.118073,0.30426,-0.584588,0.020326,0.241897,-0.265946,0.457242,-1.235244,-0.737777,,,,,,,,,,
0.057804,-0.332235,-1.333028,0.118623,0.270439,-0.640383,0.020326,0.241897,-0.332235,0.457242,-1.333028,-0.737777,,,,,,,,,,
0.00531,-0.414271,-1.422999,0.116932,0.227486,-0.713178,0.00531,0.241897,-0.414271,0.457242,-1.422999,-0.737777,,,,,,,,,,
0.009827,-0.52585,-1.496612,0.116407,0.177928,-0.798792,0.00531,0.241897,-0.52585,0.457242,-1.496612,-0.737777,,,,,,,,,,
-0.050235,-0.591528,-1.531527,0.112855,0.121937,-0.894049,-0.050235,0.241897,-0.591528,0.440273,-1.531527,-0.737777,,,,,,,,,,
-0.149118,-0.627541,-1.482207,0.103717,0.059409,-0.993799,-0.149118,0.241897,-0.627541,0.395105,-1.531527,-0.751328,,,,,,,,,,
-0.14924,-0.661723,-1.470854,0.093804,-0.003345,-1.091302,-0.14924,0.241897,-0.661723,0.361533,-1.531527,-0.751328,,,,,,,,,,
-0.14338,-0.695172,-1.482695,0.081365,-0.06414,-1.184222,-0.14924,0.241897,-0.695172,0.361533,-1.531527,-0.751328,,,,,,,,,,
-0.107123,-0.622902,-1.486968,0.070359,-0.123903,-1.278545,-0.14924,0.241897,-0.695172,0.361533,-1.531527,-0.751328,,,,,,,,,,
-0.083928,-0.543551,-1.436428,0.060984,-0.178533,-1.367265,-0.14924,0.241897,-0.695172,0.359824,-1.531527,-0.751328,,,,,,,,,,
-0.068425,-0.471525,-1.33254,0.051907,-0.229177,-1.44697,-0.14924,0.241897,-0.695172,0.288775,-1.531527,-0.804676,,,,,,,,,,
-0.051944,-0.402918,-1.22914,0.041189,-0.27448,-1.513496,-0.14924,0.241897,-0.695172,0.110908,-1.531527,-0.922847,,,,,,,,,,
-0.025087,-0.347128,-1.186901,0.027974,-0.310596,-1.562528,-0.14924,0.241897,-0.695172,0.08283,-1.531527,-0.922847,,,,,,,,,,
-0.002014,-0.272661,-1.167979,0.015779,-0.340566,-1.603449,-0.14924,0.230788,-0.695172,0.026186,-1.531527,-0.922847,,,,,,,,,,
0.016419,-0.211133,-1.153818,0.00506,-0.361649,-1.632918,-0.14924,0.19917,-0.695172,0.026186,-1.531527,-0.922847,,,,,,,,,,
0.035586,-0.084539,-1.10694,-0.003119,-0.373527,-1.651785,-0.14924,0.179393,-0.695172,0.026186,-1.531527,-0.922847,,,,,,,,,,
0.054142,0.014344,-1.036379,-0.009382,-0.380382,-1.664317,-0.14924,0.150949,-0.695172,0.014344,-1.531527,-0.950681,,,,,,,,,,
0.060734,0.072697,-0.991088,-0.012147,-0.377306,-1.663261,-0.14924,0.150949,-0.695172,0.072697,-1.531527,-0.991088,,,,,,,,,,
0.066471,0.132027,-0.959714,-0.016371,-0.36848,-1.650888,-0.14924,0.126045,-0.695172,0.132027,-1.531527,-0.959714,,,,,,,,,,
0.067692,0.137154,-0.954099,-0.019288,-0.355008,-1.629866,-0.14924,0.070744,-0.695172,0.137154,-1.531527,-0.954099,,,,,,,,,,
0.066715,0.140084,-0.951535,-0.01949,-0.334908,-1.595581,-0.14924,0.067692,-0.695172,0.140084,-1.531527,-0.951535,,,,,,,,,,
0.079656,0.190869,-0.955075,-0.018397,-0.30766,-1.549435,-0.14924,0.079656,-0.695172,0.190869,-1.531527,-0.951535,,,,,,,,,,
0.081731,0.212476,-0.95593,-0.014576,-0.272502,-1.490923,-0.14924,0.081731,-0.695172,0.212476,-1.531527,-0.951535,,,,,,,,,,
0.075749,0.259354,-0.958249,-0.01128,-0.229946,-1.421449,-0.14924,0.081731,-0.695172,0.259354,-1.531527,-0.951535,,,,,,,,,,
0.042544,0.250931,-0.92126,-0.006641,-0.183184,-1.344174,-0.14924,0.081731,-0.695172,0.259354,-1.486968,-0.92126,,,,,,,,,,
0.032167,0.243118,-0.90185,0.002423,-0.130587,-1.262559,-0.14924,0.081731,-0.695172,0.259354,-1.486968,-0.90185,,,,,,,,,,
0.030214,0.266801,-0.89074,0.011396,-0.075188,-1.178154,-0.14338,0.081731,-0.695172,0.266801,-1.486968,-0.89074,,,,,,,,,,
0.024477,0.306842,-0.892083,0.019789,-0.016694,-1.09013,-0.107123,0.081731,-0.622902,0.306842,-1.486968,-0.89074,,,,,,,,,,
0.05524,0.24385,-0.854605,0.027907,0.034762,-1.007056,-0.083928,0.081731,-0.543551,0.306842,-1.436428,-0.854605,,,,,,,,,,
0.07929,0.373009,-0.869743,0.036068,0.08875,-0.924733,-0.068425,0.081731,-0.471525,0.373009,-1.33254,-0.854605,,,,,,,,,,
0.077214,0.428798,-0.848379,0.04335,0.141049,-0.848227,-0.051944,0.081731,-0.402918,0.428798,-1.22914,-0.848379,,,,,,,,,,
0.097723,0.459318,-0.820912,0.050833,0.191644,-0.77722,-0.025087,0.097723,-0.347128,0.459318,-1.186901,-0.820912,,,,,,,,,,
0.08283,0.442227,-0.797351,0.056229,0.236507,-0.712879,-0.002014,0.097723,-0.272661,0.459318,-1.167979,-0.797351,,,,,,,,,,
0.03351,0.395349,-0.79967,0.058005,0.271684,-0.659287,0.016419,0.097723,-0.211133,0.459318,-1.153818,-0.797351,,,,,,,,,,
0.019349,0.368614,-0.803821,0.058152,0.300818,-0.612653,0.019349,0.097723,-0.084539,0.459318,-1.10694,-0.797351,,,,,,,,,,
0.008973,0.388635,-0.808826,0.056821,0.323146,-0.57542,0.008973,0.097723,0.014344,0.459318,-1.036379,-0.797351,,,,,,,,,,
-0.050235,0.469938,-0.724837,0.051602,0.340707,-0.542282,-0.050235,0.097723,0.072697,0.469938,-0.991088,-0.724837,,,,,,,,,,
-0.002136,0.480559,-0.691876,0.048459,0.357956,-0.510071,-0.050235,0.097723,0.132027,0.480559,-0.959714,-0.691876,,,,,,,,,,
-0.034487,0.526705,-0.674052,0.043411,0.372642,-0.481102,-0.050235,0.097723,0.137154,0.526705,-0.958249,-0.674052,,,,,,,,,,
0.053043,0.625465,-0.695782,0.042678,0.396325,-0.444503,-0.050235,0.097723,0.140084,0.625465,-0.958249,-0.674052,,,,,,,,,,
0.066105,0.618629,-0.664286,0.042648,0.420222,-0.406244,-0.050235,0.097723,0.190869,0.625465,-0.958249,-0.664286,,,,,,,,,,
0.040225,0.551364,-0.672832,0.040676,0.436275,-0.376079,-0.050235,0.097723,0.212476,0.625465,-0.958249,-0.664286,,,,,,,,,,
0.065617,0.483977,-0.685528,0.039871,0.449045,-0.349789,-0.050235,0.097723,0.243118,0.625465,-0.958249,-0.664286,,,,,,,,,,
0.072087,0.470305,-0.707135,0.039687,0.459409,-0.326869,-0.050235,0.097723,0.243118,0.625465,-0.92126,-0.664286,,,,,,,,,,
0.073308,0.477141,-0.720808,0.041226,0.472258,-0.303998,-0.050235,0.097723,0.243118,0.625465,-0.90185,-0.664286,,,,,,,,,,
0.099554,0.519868,-0.779528,0.044595,0.489465,-0.280675,-0.050235,0.099554,0.24385,0.625465,-0.892083,-0.664286,,,,,,,,,,
0.109199,0.576024,-0.813831,0.048544,0.508875,-0.257419,-0.050235,0.109199,0.24385,0.625465,-0.892083,-0.664286,,,,,,,,,,
0.127632,0.603369,-0.815296,0.053702,0.528859,-0.233596,-0.050235,0.127632,0.24385,0.625465,-0.869743,-0.664286,,,,,,,,,,
0.133248,0.697125,-0.693585,0.057602,0.555423,-0.19898,-0.050235,0.133248,0.368614,0.697125,-0.869743,-0.664286,,,,,,,,,,
0.033754,0.659891,-0.595434,0.055326,0.567491,-0.173198,-0.050235,0.133248,0.368614,0.697125,-0.848379,-0.595434,,,,,,,,,,
-0.048648,0.714338,-0.599463,0.049033,0.575475,-0.152768,-0.050235,0.133248,0.368614,0.714338,-0.820912,-0.595434,,,,,,,,,,
-0.041323,0.680156,-0.66038,0.04208,0.579564,-0.140652,-0.050235,0.133248,0.368614,0.714338,-0.815296,-0.595434,,,,,,,,,,
-0.012513,0.578832,-0.787829,0.037313,0.581627,-0.138113,-0.050235,0.133248,0.368614,0.714338,-0.815296,-0.595434,,,,,,,,,,
0.078557,0.573949,-0.811756,0.039565,0.59281,-0.127535,-0.050235,0.133248,0.368614,0.714338,-0.815296,-0.595434,,,,,,,,,,
0.092718,0.738509,-0.800891,0.043234,0.614973,-0.105225,-0.050235,0.133248,0.388635,0.738509,-0.815296,-0.595434,,,,,,,,,,
0.121528,1.093145,-0.810291,0.048862,0.655826,-0.064445,-0.050235,0.133248,0.469938,1.093145,-0.815296,-0.595434,,,,,,,,,,
0.075871,1.255387,-0.855704,0.055167,0.701404,-0.025411,-0.048648,0.133248,0.470305,1.255387,-0.855704,-0.595434,,,,,,,,,,
0.003113,1.346945,-0.828481,0.055429,0.744986,0.011341,-0.048648,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.153635,1.329244,-0.786852,0.049472,0.779155,0.039871,-0.153635,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.077825,1.308735,-0.746933,0.042929,0.806775,0.064933,-0.153635,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.073064,1.308735,-0.744735,0.03597,0.834322,0.088458,-0.153635,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.097479,1.332662,-0.753647,0.029085,0.866502,0.116596,-0.153635,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.13691,1.324116,-0.836172,0.018959,0.898382,0.140945,-0.153635,0.133248,0.470305,1.346945,-0.855704,-0.595434,,,,,,,,,,
-0.169871,1.182384,-1.008423,0.006861,0.921888,0.149387,-0.169871,0.133248,0.477141,1.346945,-1.008423,-0.595434,,,,,,,,,,
-0.040103,1.000244,-1.087774,0.00119,0.942373,0.151523,-0.169871,0.133248,0.519868,1.346945,-1.087774,-0.595434,,,,,,,,,,
0.111396,0.972533,-1.030397,0.001782,0.965598,0.162205,-0.169871,0.133248,0.573949,1.346945,-1.087774,-0.595434,,,,,,,,,,
0.064274,1.000366,-0.994629,-0.000464,0.984569,0.172136,-0.169871,0.133248,0.573949,1.346945,-1.087774,-0.595434,,,,,,,,,,
0.002991,1.02881,-0.892816,-0.006696,0.999609,0.1833,-0.169871,0.133248,0.573949,1.346945,-1.087774,-0.595434,,,,,,,,,,
-0.026918,0.90539,-0.76439,-0.014704,1.002014,0.182164,-0.169871,0.121528,0.573949,1.346945,-1.087774,-0.595434,,,,,,,,,,
-0.021058,0.7932,-0.682476,-0.017445,1.005939,0.181737,-0.169871,0.121528,0.573949,1.346945,-1.087774,-0.599463,,,,,,,,,,
-0.003723,0.803089,-0.745834,-0.015199,1.012623,0.181102,-0.169871,0.121528,0.573949,1.346945,-1.087774,-0.66038,,,,,,,,,,
0.046084,0.870842,-0.819935,-0.010828,1.026528,0.187029,-0.169871,0.121528,0.573949,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.072575,0.836172,-0.782335,-0.006574,1.043649,0.204425,-0.169871,0.121528,0.573949,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.005555,0.636208,-0.715681,-0.010224,1.043112,0.208692,-0.169871,0.121528,0.636208,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.002625,0.6428,-0.712995,-0.014729,1.033822,0.203797,-0.169871,0.121528,0.636208,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.038393,0.662943,-0.690777,-0.018885,1.008155,0.184106,-0.169871,0.111396,0.636208,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.043032,0.636941,-0.727522,-0.020527,0.975591,0.15795,-0.169871,0.111396,0.636208,1.346945,-1.087774,-0.682476,,,,,,,,,,
0.053653,0.561375,-0.758164,-0.018,0.938839,0.124715,-0.169871,0.111396,0.561375,1.332662,-1.087774,-0.682476,,,,,,,,,,
0.078069,0.490936,-0.778795,-0.006415,0.908509,0.094787,-0.169871,0.111396,0.490936,1.332662,-1.087774,-0.682476,,,,,,,,,,
0.055484,0.404627,-0.837392,0.00025,0.869969,0.051724,-0.169871,0.111396,0.404627,1.332662,-1.087774,-0.682476,,,,,,,,,,
