      22,   1.012818,   0.100287,  -0.062565
      36,   1.016236,   0.103827,  -0.057560
      52,   1.016358,   0.105658,  -0.052432
      68,   1.023439,   0.102973,  -0.050113
      83,   1.026247,   0.100043,  -0.051578
      99,   1.031862,   0.099310,  -0.049869
     114,   1.030275,   0.094183,  -0.053287
     130,   1.036135,   0.091375,  -0.055118
     146,   1.037478,   0.086248,  -0.055362
     161,   1.043093,   0.086736,  -0.059025
     177,   1.046023,   0.079656,  -0.062931
     192,   1.046145,   0.079778,  -0.066960
     208,   1.045047,   0.077947,  -0.068180
     224,   1.045047,   0.075749,  -0.073796
     239,   1.042971,   0.075627,  -0.077092
     255,   1.039797,   0.074895,  -0.085760
     271,   1.035158,   0.073063,  -0.086858
     286,   1.033083,   0.073674,  -0.092840
     302,   1.030031,   0.070866,  -0.098822
     318,   1.024782,   0.070378,  -0.099676
     333,   1.019166,   0.070012,  -0.105170
     349,   1.017823,   0.069767,  -0.109199
     364,   1.008179,   0.073674,  -0.106391
     380,   0.989745,   0.092230,  -0.102484
     397,   0.990722,   0.086004,  -0.094915
     411,   1.004395,   0.063297,  -0.096869
     427,   1.009766,   0.064030,  -0.095526
     443,   1.014405,   0.068791,  -0.105414
     458,   1.026369,   0.064152,  -0.110786
     474,   1.028688,   0.069035,  -0.087102
     489,   1.009278,   0.087347,  -0.061832
     505,   0.994262,   0.123360,  -0.054630
     521,   0.998413,   0.130074,  -0.067936
     536,   1.030397,   0.099676,  -0.108344
     552,   1.038088,   0.048526,  -0.118476
     568,   0.989013,   0.023134,  -0.104804
     583,   0.983886,   0.059025,  -0.062077
     599,   0.977171,   0.043277,  -0.052310
     614,   0.993652,   0.019349,  -0.062931
     630,   1.026247,  -0.009583,  -0.078313
     646,   1.071660,  -0.047183,  -0.101630
     661,   1.072392,  -0.073308,  -0.108832
     677,   1.048343,  -0.067692,  -0.114936
     693,   1.016114,  -0.087347,  -0.130684
     708,   0.987304,  -0.081975,  -0.132149
     724,   0.993896,  -0.069890,  -0.129341
     739,   1.018068,  -0.071232,  -0.131050
     755,   1.016847,  -0.095648,  -0.139474
     771,   1.021486,  -0.108344,  -0.149728
     786,   1.028322,  -0.089178,  -0.160471
     802,   1.021730,  -0.072453,  -0.147043
     818,   1.011597,  -0.019593,  -0.128609
     833,   1.015504,   0.036440,  -0.103095
     849,   1.015626,   0.043399,  -0.099432
     864,   1.015138,   0.037661,  -0.089422
     880,   1.029665,   0.053409,  -0.073064
     896,   1.031618,   0.049258,  -0.078679
     911,   1.028444,   0.043765,  -0.076115
     927,   1.000366,   0.062321,  -0.070988
     943,   0.987670,   0.079045,  -0.069767
     958,   0.982543,   0.062565,  -0.085515
     974,   1.005005,   0.046451,  -0.112373
     989,   1.054569,   0.033022,  -0.115791
    1005,   1.065556,   0.041323,  -0.087347
    1021,   1.065312,   0.040835,  -0.086004
    1036,   1.049930,   0.035342,  -0.092840
    1052,   1.033571,   0.052188,  -0.107245
    1067,   1.024904,   0.057438,  -0.112861
    1084,   1.024660,   0.053409,  -0.121040
    1099,   0.976683,   0.068913,  -0.123237
    1114,   0.935665,   0.124092,  -0.101141
    1130,   0.993774,   0.081609,  -0.050235
    1146,   1.062016,   0.050601,  -0.061954
    1161,   1.078740,   0.048770,  -0.077580
    1177,   1.049320,   0.080144,  -0.063786
    1192,   1.021241,   0.086004,  -0.070012
    1208,   1.010255,   0.079045,  -0.085393
    1224,   0.997192,   0.083440,  -0.099554
    1239,   0.985595,   0.086736,  -0.091131
    1255,   1.011109,   0.089422,  -0.086736
    1271,   1.024171,   0.097357,  -0.064518
    1286,   1.023073,   0.116889,  -0.040103
    1302,   1.011109,   0.117134,  -0.048892
    1318,   0.993286,   0.118477,  -0.064884
    1333,   1.003296,   0.114814,  -0.063786
    1349,   1.015504,   0.112250,  -0.065739
    1364,   1.024904,   0.099066,  -0.068669
    1380,   1.030519,   0.114936,  -0.068791
    1397,   1.014649,   0.159495,  -0.051578
    1411,   0.984740,   0.206739,  -0.031069
    1427,   0.978026,   0.189648,  -0.047793
    1443,   0.991821,   0.159250,  -0.069157
    1458,   1.005982,   0.152414,  -0.080266
    1474,   1.012452,   0.148386,  -0.086858
    1489,   1.023683,   0.155710,  -0.081975
    1505,   1.005738,   0.173167,  -0.058903
    1521,   0.980956,   0.193554,  -0.043521
    1536,   0.974730,   0.223097,  -0.018861
    1552,   0.994384,   0.207471,  -0.027040
    1568,   0.986205,   0.190991,  -0.045962
    1583,   0.988281,   0.188061,  -0.050723
    1599,   0.987670,   0.185253,  -0.043521
    1615,   0.989623,   0.190380,  -0.040835
    1630,   0.982665,   0.195263,  -0.044986
    1646,   0.977782,   0.194165,  -0.044986
    1661,   0.971312,   0.193066,  -0.038882
    1677,   0.977904,   0.214552,  -0.025209
    1693,   0.984496,   0.226149,  -0.010926
    1708,   1.004639,   0.231154,  -0.018983
    1724,   1.008179,   0.227736,  -0.023744
    1739,   0.996094,   0.223952,  -0.024355
    1755,   0.987670,   0.238723,  -0.015809
    1771,   0.987060,   0.259843,  -0.001648
    1786,   0.988036,   0.268510,   0.007508
    1802,   0.984496,   0.269120,  -0.000794
    1818,   0.987670,   0.259110,  -0.013490
    1833,   0.988525,   0.264848,  -0.010926
    1849,   0.985106,   0.269853,   0.013123
    1864,   0.970945,   0.261552,  -0.003235
    1880,   0.973265,   0.257645,  -0.014100
    1896,   0.981688,   0.264970,  -0.011536
    1911,   0.987060,   0.263871,  -0.002869
    1927,   0.986327,   0.272294,   0.003723
    1942,   0.996094,   0.273637,   0.013123
    1958,   1.015870,   0.282549,   0.018251
    1974,   1.008057,   0.279985,   0.014832
    1989,   0.977171,   0.283037,   0.004944
    2005,   0.959470,   0.280107,   0.002380
    2021,   0.960081,   0.297931,   0.007874
    2036,   0.971190,   0.304035,   0.009217
    2052,   0.983642,   0.305500,   0.001648
    2068,   0.987670,   0.305133,   0.004822
    2083,   0.986694,   0.313801,   0.017884
    2099,   0.970579,   0.322713,   0.023866
    2114,   0.963255,   0.327840,   0.025209
    2130,   0.965696,   0.325520,   0.023500
    2146,   0.968626,   0.319539,   0.025453
    2161,   0.978881,   0.313190,   0.023866
    2177,   0.980345,   0.321614,   0.036929
    2192,   0.976195,   0.336507,   0.046939
    2208,   0.964964,   0.341268,   0.044497
    2224,   0.948727,   0.334676,   0.036929
    2239,   0.941525,   0.346274,   0.030214
    2255,   0.950681,   0.351401,   0.022279
    2271,   0.967894,   0.352499,   0.021058
    2286,   0.971922,   0.363120,   0.025697
    2302,   0.962766,   0.355918,   0.031191
    2317,   0.940060,   0.362144,   0.021181
    2333,   0.925411,   0.381798,   0.019349
    2349,   0.913325,   0.380211,   0.016175
    2364,   0.924556,   0.393884,   0.030092
    2380,   0.944821,   0.408533,   0.036440
    2397,   0.957761,   0.416102,   0.036806
    2411,   0.949826,   0.414271,   0.045596
    2427,   0.934566,   0.416346,   0.040469
    2442,   0.924800,   0.413905,   0.030581
    2458,   0.915278,   0.417445,   0.030092
    2474,   0.909174,   0.423183,   0.032412
    2489,   0.914423,   0.427211,   0.039736
    2505,   0.926387,   0.433071,   0.040835
    2521,   0.933346,   0.453092,   0.041201
    2536,   0.913325,   0.474089,   0.055362
    2552,   0.895990,   0.488982,   0.071599
    2567,   0.882317,   0.479460,   0.061954
    2583,   0.869499,   0.476042,   0.056827
    2599,   0.864860,   0.479583,   0.058292
    2614,   0.867301,   0.480803,   0.056095
    2630,   0.878777,   0.461271,   0.048892
    2646,   0.890374,   0.471892,   0.052799
    2661,   0.887078,   0.489105,   0.054996
    2677,   0.882195,   0.488006,   0.051944
    2692,   0.886101,   0.494720,   0.051700
    2708,   0.899042,   0.506928,   0.065006
    2724,   0.900262,   0.514619,   0.065251
    2739,   0.881707,   0.553317,   0.084173
    2755,   0.860831,   0.581762,   0.102118
    2771,   0.855582,   0.586034,   0.101019
    2786,   0.856436,   0.573338,   0.097235
    2802,   0.849966,   0.573094,   0.089056
    2817,   0.839468,   0.570286,   0.090887
    2833,   0.848501,   0.574437,   0.084905
    2849,   0.838491,   0.574681,   0.087347
    2864,   0.826039,   0.589697,   0.096869
    2894,   0.819935,   0.615577,   0.111274
    2910,   0.819447,   0.619484,   0.106025
    2926,   0.804309,   0.647195,   0.112861
    2941,   0.777696,   0.648660,   0.120430
    2957,   0.758896,   0.654032,   0.121895
    2973,   0.768785,   0.656229,   0.116767
    2988,   0.779772,   0.653421,   0.108710
    3004,   0.780016,   0.668071,   0.119453
    3019,   0.771226,   0.678813,   0.129830
    3035,   0.750351,   0.680400,   0.130562
    3051,   0.730696,   0.677226,   0.127388
    3066,   0.724837,   0.675761,   0.113105
    3082,   0.712141,   0.665263,   0.109199
    3098,   0.710187,   0.683452,   0.107489
    3113,   0.716047,   0.704938,   0.117134
    3129,   0.709943,   0.757432,   0.158518
    3144,   0.707380,   0.780382,   0.180736
    3160,   0.706525,   0.754257,   0.160715
    3176,   0.698590,   0.739852,   0.140450
    3191,   0.675761,   0.708478,   0.123482
    3207,   0.642068,   0.705182,   0.122749
    3223,   0.632180,   0.723616,   0.119697
    3238,   0.631813,   0.749741,   0.128487
    3254,   0.625954,   0.761826,   0.139596
    3269,   0.603125,   0.785265,   0.150217
    3285,   0.587621,   0.801502,   0.160715
    3301,   0.572240,   0.794909,   0.156931
    3316,   0.577000,   0.789416,   0.147775
    3332,   0.572117,   0.814930,   0.156565
    3348,   0.553195,   0.838735,   0.166331
    3363,   0.542819,   0.837148,   0.170115
    3379,   0.545138,   0.851676,   0.169139
    3394,   0.539767,   0.857535,   0.166087
    3410,   0.539401,   0.848013,   0.164378
    3426,   0.521455,   0.854117,   0.170604
    3441,   0.499725,   0.863883,   0.173045
    3457,   0.495453,   0.879875,   0.173656
    3473,   0.506684,   0.875847,   0.156931
    3488,   0.511689,   0.864249,   0.144601
    3504,   0.510346,   0.880242,   0.149118
    3519,   0.488250,   0.910883,   0.172435
    3535,   0.449063,   0.923213,   0.183666
    3551,   0.437588,   0.929195,   0.188793
    3566,   0.443325,   0.932491,   0.177074
    3582,   0.464689,   0.919429,   0.164378
    3598,   0.470915,   0.897455,   0.140695
    3613,   0.455167,   0.893914,   0.131050
    3629,   0.436367,   0.914057,   0.152414
    3644,   0.411707,   0.916010,   0.176097
    3660,   0.381676,   0.928707,   0.177684
    3676,   0.374596,   0.944332,   0.178050
    3691,   0.350546,   0.937374,   0.163035
    3707,   0.319783,   0.932735,   0.151071
    3723,   0.310017,   0.929927,   0.138253
    3738,   0.286211,   0.931270,   0.142038
    3754,   0.279375,   0.933834,   0.145700
    3769,   0.258622,   0.938717,   0.149728
    3785,   0.235793,   0.968260,   0.172313
    3801,   0.217481,   0.957761,   0.183056
